article_id,banner,pack_size,fiscal_week,start_date,end_date,metrics,comparison,value
12345,all,each,21,20/05/2024,26/05/2024,sales,comparison,62483.99554
12345,all,each,22,27/05/2024,2/06/2024,sales,comparison,56390.92486
12345,all,each,23,3/06/2024,9/06/2024,sales,comparison,65961.90572
12345,all,each,24,10/06/2024,16/06/2024,sales,comparison,55477.78925
12345,all,each,25,17/06/2024,23/06/2024,sales,comparison,70731.1003
12345,all,each,26,24/06/2024,30/06/2024,sales,comparison,89343.4603
12345,all,each,27,1/07/2024,7/07/2024,sales,comparison,59275.28122
12345,all,each,28,8/07/2024,14/07/2024,sales,comparison,39157.43411
12345,all,each,29,15/07/2024,21/07/2024,sales,comparison,75750.54305
12345,all,each,30,22/07/2024,28/07/2024,sales,comparison,97988.84244
12345,all,each,31,29/07/2024,4/08/2024,sales,comparison,115070.3593
12345,all,each,32,5/08/2024,11/08/2024,sales,comparison,97558.85156
12345,all,each,33,12/08/2024,18/08/2024,sales,comparison,112057.825
12345,all,each,34,19/08/2024,25/08/2024,sales,comparison,113969.248
12345,all,each,35,26/08/2024,1/09/2024,sales,comparison,117092.3992
12345,all,each,36,2/09/2024,8/09/2024,sales,comparison,64822.51949
12345,all,each,37,9/09/2024,15/09/2024,sales,comparison,63076.76679
12345,all,each,38,16/09/2024,22/09/2024,sales,comparison,156622.0291
12345,all,each,39,23/09/2024,29/09/2024,sales,comparison,52525.08916
12345,all,each,40,30/09/2024,6/10/2024,sales,comparison,39687.27748
12345,all,each,41,7/10/2024,13/10/2024,sales,comparison,121035.3635
12345,all,each,42,14/10/2024,20/10/2024,sales,comparison,123916.0092
12345,all,each,43,21/10/2024,27/10/2024,sales,comparison,126311.0487
12345,all,each,44,28/10/2024,3/11/2024,sales,comparison,225565.5383
12345,all,each,45,4/11/2024,10/11/2024,sales,comparison,208039.9586
12345,all,each,46,11/11/2024,17/11/2024,sales,comparison,218977.8783
12345,all,each,47,18/11/2024,24/11/2024,sales,comparison,250851.3409
12345,all,each,48,25/11/2024,1/12/2024,sales,comparison,162819.3591
12345,all,each,49,2/12/2024,8/12/2024,sales,comparison,133960.0793
12345,all,each,50,9/12/2024,15/12/2024,sales,comparison,158331.7308
12345,all,each,51,16/12/2024,22/12/2024,sales,comparison,159709.7612
12345,all,each,52,23/12/2024,29/12/2024,sales,comparison,91538.48076
12345,all,each,53,30/12/2024,31/12/2024,sales,comparison,10848.81125
12345,all,each,9,26/02/2024,2/03/2025,asp,focus,16.36726631
12345,all,each,10,4/03/2024,10/03/2024,asp,focus,13.82231298
12345,all,each,11,11/03/2024,17/03/2024,asp,focus,14.20872509
12345,all,each,12,18/03/2024,24/03/2024,asp,focus,13.53021776
12345,all,each,13,25/03/2024,31/03/2024,asp,focus,14.02994674
12345,all,each,14,1/04/2024,7/04/2024,asp,focus,15.39586812
12345,all,each,15,8/04/2024,14/04/2024,asp,focus,17.30530394
12345,all,each,16,15/04/2024,21/04/2024,asp,focus,19.88267327
12345,all,each,17,22/04/2024,28/04/2024,asp,focus,20.29712818
12345,all,each,18,29/04/2024,5/05/2024,asp,focus,14.9793303
12345,all,each,19,6/05/2024,12/05/2024,asp,focus,13.31614328
12345,all,each,20,13/05/2024,19/05/2024,asp,focus,13.94426579
12345,all,each,21,20/05/2024,26/05/2024,asp,focus,12.79050413
12345,all,each,22,27/05/2024,2/06/2024,asp,focus,14.66990564
12345,all,each,23,3/06/2024,9/06/2024,asp,focus,19.49894727
12345,all,each,24,10/06/2024,16/06/2024,asp,focus,17.49313458
12345,all,each,25,17/06/2024,23/06/2024,asp,focus,19.63801265
12345,all,each,26,24/06/2024,30/06/2024,asp,focus,17.35817589
12345,all,each,27,1/07/2024,7/07/2024,asp,focus,NA
12345,all,each,28,8/07/2024,14/07/2024,asp,focus,NA
12345,all,each,29,15/07/2024,21/07/2024,asp,focus,NA
12345,all,each,30,22/07/2024,28/07/2024,asp,focus,NA
12345,all,each,31,29/07/2024,4/08/2024,asp,focus,NA
12345,all,each,32,5/08/2024,11/08/2024,asp,focus,13.75375507
12345,all,each,33,12/08/2024,18/08/2024,asp,focus,13.65206038
12345,all,each,34,19/08/2024,25/08/2024,asp,focus,15.23260857
12345,all,each,35,26/08/2024,1/09/2024,asp,focus,14.36505095
12345,all,each,36,2/09/2024,8/09/2024,asp,focus,14.06604545
12345,all,each,37,9/09/2024,15/09/2024,asp,focus,18.37346841
12345,all,each,38,16/09/2024,22/09/2024,asp,focus,18.15224929
12345,all,each,39,23/09/2024,29/09/2024,asp,focus,18.91049619
12345,all,each,40,30/09/2024,6/10/2024,asp,focus,18.91057553
12345,all,each,41,7/10/2024,13/10/2024,asp,focus,19.43570119
12345,all,each,42,14/10/2024,20/10/2024,asp,focus,19.53518044
12345,all,each,43,21/10/2024,27/10/2024,asp,focus,14.92394243
12345,all,each,44,28/10/2024,3/11/2024,asp,focus,13.99093113
12345,all,each,45,4/11/2024,10/11/2024,asp,focus,13.68771939
12345,all,each,46,11/11/2024,17/11/2024,asp,focus,15.77427268
12345,all,each,47,18/11/2024,24/11/2024,asp,focus,15.05733184
12345,all,each,48,25/11/2024,1/12/2024,asp,focus,13.20407245
12345,all,each,49,2/12/2024,8/12/2024,asp,focus,17.05796008
12345,all,each,50,9/12/2024,15/12/2024,asp,focus,18.17557468
12345,all,each,51,16/12/2024,22/12/2024,asp,focus,17.43707031
12345,all,each,52,23/12/2024,29/12/2024,asp,focus,19.20907067
12345,all,each,53,30/12/2024,31/12/2024,asp,focus,17.76351252
12345,all,each,1,1/01/2025,5/01/2025,asp,focus,20.86637487
12345,all,each,2,6/01/2025,12/01/2025,asp,focus,15.36414321
12345,all,each,3,13/01/2025,19/01/2025,asp,focus,17.2752233
12345,all,each,4,20/01/2025,26/01/2025,asp,focus,14.60334437
12345,all,each,5,27/01/2025,2/02/2025,asp,focus,15.13600303
12345,all,each,6,3/02/2025,9/02/2025,asp,focus,17.36926616
12345,all,each,7,10/02/2025,16/02/2025,asp,focus,17.33500679
12345,all,each,8,17/02/2025,23/02/2025,asp,focus,17.02076546
12345,all,each,18,29/04/2024,5/05/2024,asp,comparison,12.97179887
12345,all,each,19,6/05/2024,12/05/2024,asp,comparison,12.78965173
12345,all,each,20,13/05/2024,19/05/2024,asp,comparison,14.05132412
12345,all,each,21,20/05/2024,26/05/2024,asp,comparison,15.1209602
12345,all,each,22,27/05/2024,2/06/2024,asp,comparison,15.35100962
12345,all,each,23,3/06/2024,9/06/2024,asp,comparison,15.26200233
12345,all,each,24,10/06/2024,16/06/2024,asp,comparison,15.31200257
12345,all,each,25,17/06/2024,23/06/2024,asp,comparison,16.1246123
12345,all,each,26,24/06/2024,30/06/2024,asp,comparison,14.51434119
12345,all,each,27,1/07/2024,7/07/2024,asp,comparison,19.08199711
12345,all,each,28,8/07/2024,14/07/2024,asp,comparison,18.7077805
12345,all,each,29,15/07/2024,21/07/2024,asp,comparison,13.22807602
12345,all,each,30,22/07/2024,28/07/2024,asp,comparison,13.99381872
12345,all,each,31,29/07/2024,4/08/2024,asp,comparison,13.91031006
12345,all,each,32,5/08/2024,11/08/2024,asp,comparison,15.05878631
12345,all,each,33,12/08/2024,18/08/2024,asp,comparison,14.14661298
12345,all,each,34,19/08/2024,25/08/2024,asp,comparison,14.13776966
12345,all,each,35,26/08/2024,1/09/2024,asp,comparison,12.9604465
12345,all,each,36,2/09/2024,8/09/2024,asp,comparison,15.62645096
12345,all,each,37,9/09/2024,15/09/2024,asp,comparison,14.20080229
12345,all,each,38,16/09/2024,22/09/2024,asp,comparison,10.96974282
12345,all,each,39,23/09/2024,29/09/2024,asp,comparison,14.37249433
12345,all,each,40,30/09/2024,6/10/2024,asp,comparison,15.68257347
12345,all,each,41,7/10/2024,13/10/2024,asp,comparison,12.56943438
12345,all,each,42,14/10/2024,20/10/2024,asp,comparison,11.23242382
12345,all,each,43,21/10/2024,27/10/2024,asp,comparison,13.38867365
12345,all,each,44,28/10/2024,3/11/2024,asp,comparison,13.36723954
12345,all,each,45,4/11/2024,10/11/2024,asp,comparison,12.93268747
12345,all,each,46,11/11/2024,17/11/2024,asp,comparison,14.41313234
12345,all,each,47,18/11/2024,24/11/2024,asp,comparison,11.83092983
12345,all,each,48,25/11/2024,1/12/2024,asp,comparison,12.45278643
12345,all,each,49,2/12/2024,8/12/2024,asp,comparison,12.72978527
12345,all,each,50,9/12/2024,15/12/2024,asp,comparison,13.43748105
12345,all,each,51,16/12/2024,22/12/2024,asp,comparison,12.74559712
12345,all,each,52,23/12/2024,29/12/2024,asp,comparison,12.23801676
12345,all,each,53,30/12/2024,31/12/2024,asp,comparison,18.83881097
12345,all,each,9,26/02/2024,2/03/2025,gp_percent,focus,0.501352949
12345,all,each,10,4/03/2024,10/03/2024,gp_percent,focus,0.469297867
12345,all,each,11,11/03/2024,17/03/2024,gp_percent,focus,0.427339179
12345,all,each,12,18/03/2024,24/03/2024,gp_percent,focus,0.432639798
12345,all,each,13,25/03/2024,31/03/2024,gp_percent,focus,0.445873674
12345,all,each,14,1/04/2024,7/04/2024,gp_percent,focus,0.439957246
12345,all,each,15,8/04/2024,14/04/2024,gp_percent,focus,0.553543404
12345,all,each,16,15/04/2024,21/04/2024,gp_percent,focus,0.620817124
12345,all,each,17,22/04/2024,28/04/2024,gp_percent,focus,0.629800533
12345,all,each,18,29/04/2024,5/05/2024,gp_percent,focus,0.496052852
12345,all,each,19,6/05/2024,12/05/2024,gp_percent,focus,0.476408467
12345,all,each,20,13/05/2024,19/05/2024,gp_percent,focus,0.397505879
12345,all,each,21,20/05/2024,26/05/2024,gp_percent,focus,0.417912446
12345,all,each,22,27/05/2024,2/06/2024,gp_percent,focus,0.475376087
12345,all,each,23,3/06/2024,9/06/2024,gp_percent,focus,0.604130805
12345,all,each,24,10/06/2024,16/06/2024,gp_percent,focus,0.610887854
12345,all,each,25,17/06/2024,23/06/2024,gp_percent,focus,0.576054021
12345,all,each,26,24/06/2024,30/06/2024,gp_percent,focus,0.593264656
12345,all,each,27,1/07/2024,7/07/2024,gp_percent,focus,NA
12345,all,each,28,8/07/2024,14/07/2024,gp_percent,focus,NA
12345,all,each,29,15/07/2024,21/07/2024,gp_percent,focus,NA
12345,all,each,30,22/07/2024,28/07/2024,gp_percent,focus,NA
12345,all,each,31,29/07/2024,4/08/2024,gp_percent,focus,NA
12345,all,each,32,5/08/2024,11/08/2024,gp_percent,focus,0.408000457
12345,all,each,33,12/08/2024,18/08/2024,gp_percent,focus,0.397745407
12345,all,each,34,19/08/2024,25/08/2024,gp_percent,focus,0.467694183
12345,all,each,35,26/08/2024,1/09/2024,gp_percent,focus,0.456319711
12345,all,each,36,2/09/2024,8/09/2024,gp_percent,focus,0.473726646
12345,all,each,37,9/09/2024,15/09/2024,gp_percent,focus,0.555289156
12345,all,each,38,16/09/2024,22/09/2024,gp_percent,focus,0.550337811
12345,all,each,39,23/09/2024,29/09/2024,gp_percent,focus,0.551776737
12345,all,each,40,30/09/2024,6/10/2024,gp_percent,focus,0.618762052
12345,all,each,41,7/10/2024,13/10/2024,gp_percent,focus,0.521362877
12345,all,each,42,14/10/2024,20/10/2024,gp_percent,focus,0.527313207
12345,all,each,43,21/10/2024,27/10/2024,gp_percent,focus,0.427917154
12345,all,each,44,28/10/2024,3/11/2024,gp_percent,focus,0.390282857
12345,all,each,45,4/11/2024,10/11/2024,gp_percent,focus,0.4086366
12345,all,each,46,11/11/2024,17/11/2024,gp_percent,focus,0.401517156
12345,all,each,47,18/11/2024,24/11/2024,gp_percent,focus,0.370628131
12345,all,each,48,25/11/2024,1/12/2024,gp_percent,focus,0.394849874
12345,all,each,49,2/12/2024,8/12/2024,gp_percent,focus,0.452513396
12345,all,each,50,9/12/2024,15/12/2024,gp_percent,focus,0.497213887
12345,all,each,51,16/12/2024,22/12/2024,gp_percent,focus,0.492773633
12345,all,each,52,23/12/2024,29/12/2024,gp_percent,focus,0.56519182
12345,all,each,53,30/12/2024,31/12/2024,gp_percent,focus,0.607351949
12345,all,each,1,1/01/2025,5/01/2025,gp_percent,focus,0.588065495
12345,all,each,2,6/01/2025,12/01/2025,gp_percent,focus,0.489585588
12345,all,each,3,13/01/2025,19/01/2025,gp_percent,focus,0.437596842
12345,all,each,4,20/01/2025,26/01/2025,gp_percent,focus,0.472311926
12345,all,each,5,27/01/2025,2/02/2025,gp_percent,focus,0.421699114
12345,all,each,6,3/02/2025,9/02/2025,gp_percent,focus,0.484954222
12345,all,each,7,10/02/2025,16/02/2025,gp_percent,focus,0.420994769
12345,all,each,8,17/02/2025,23/02/2025,gp_percent,focus,0.448638277
12345,all,each,18,29/04/2024,5/05/2024,gp_percent,comparison,0.394395938
12345,all,each,19,6/05/2024,12/05/2024,gp_percent,comparison,0.381656021
12345,all,each,20,13/05/2024,19/05/2024,gp_percent,comparison,0.412681732
12345,all,each,21,20/05/2024,26/05/2024,gp_percent,comparison,0.431249838
12345,all,each,22,27/05/2024,2/06/2024,gp_percent,comparison,0.472437323
12345,all,each,23,3/06/2024,9/06/2024,gp_percent,comparison,0.451748843
12345,all,each,24,10/06/2024,16/06/2024,gp_percent,comparison,0.516772084
12345,all,each,25,17/06/2024,23/06/2024,gp_percent,comparison,0.54237892
12345,all,each,26,24/06/2024,30/06/2024,gp_percent,comparison,0.419006853
12345,all,each,27,1/07/2024,7/07/2024,gp_percent,comparison,0.506256178
12345,all,each,28,8/07/2024,14/07/2024,gp_percent,comparison,0.587276299
12345,all,each,29,15/07/2024,21/07/2024,gp_percent,comparison,0.393465724
12345,all,each,30,22/07/2024,28/07/2024,gp_percent,comparison,0.444190013
12345,all,each,31,29/07/2024,4/08/2024,gp_percent,comparison,0.446990834
12345,all,each,32,5/08/2024,11/08/2024,gp_percent,comparison,0.463179788
12345,all,each,33,12/08/2024,18/08/2024,gp_percent,comparison,0.419365345
12345,all,each,34,19/08/2024,25/08/2024,gp_percent,comparison,0.475368987
12345,all,each,35,26/08/2024,1/09/2024,gp_percent,comparison,0.448724828
12345,all,each,36,2/09/2024,8/09/2024,gp_percent,comparison,0.455310405
12345,all,each,37,9/09/2024,15/09/2024,gp_percent,comparison,0.45538648
12345,all,each,38,16/09/2024,22/09/2024,gp_percent,comparison,0.262335169
12345,all,each,39,23/09/2024,29/09/2024,gp_percent,comparison,0.466032656
12345,all,each,40,30/09/2024,6/10/2024,gp_percent,comparison,0.431725762
12345,all,each,41,7/10/2024,13/10/2024,gp_percent,comparison,0.324379265
12345,all,each,42,14/10/2024,20/10/2024,gp_percent,comparison,0.382363649
12345,all,each,43,21/10/2024,27/10/2024,gp_percent,comparison,0.310420644
12345,all,each,44,28/10/2024,3/11/2024,gp_percent,comparison,0.361225032
12345,all,each,45,4/11/2024,10/11/2024,gp_percent,comparison,0.429156461
12345,all,each,46,11/11/2024,17/11/2024,gp_percent,comparison,0.435664329
12345,all,each,47,18/11/2024,24/11/2024,gp_percent,comparison,0.359976326
12345,all,each,48,25/11/2024,1/12/2024,gp_percent,comparison,0.366135679
12345,all,each,49,2/12/2024,8/12/2024,gp_percent,comparison,0.36294635
12345,all,each,50,9/12/2024,15/12/2024,gp_percent,comparison,0.369853779
12345,all,each,51,16/12/2024,22/12/2024,gp_percent,comparison,0.392127506
12345,all,each,52,23/12/2024,29/12/2024,gp_percent,comparison,0.402927842
12345,all,each,53,30/12/2024,31/12/2024,gp_percent,comparison,0.515812731
12345,all,multipack,9,26/02/2024,2/03/2025,sales,focus,77318.68508
12345,all,multipack,10,4/03/2024,10/03/2024,sales,focus,69438.35954
12345,all,multipack,11,11/03/2024,17/03/2024,sales,focus,70563.35154
12345,all,multipack,12,18/03/2024,24/03/2024,sales,focus,132902.7408
12345,all,multipack,13,25/03/2024,31/03/2024,sales,focus,177956.0906
12345,all,multipack,14,1/04/2024,7/04/2024,sales,focus,71445.33764
12345,all,multipack,15,8/04/2024,14/04/2024,sales,focus,21601.95254
12345,all,multipack,16,15/04/2024,21/04/2024,sales,focus,19772.96745
12345,all,multipack,17,22/04/2024,28/04/2024,sales,focus,21424.10977
12345,all,multipack,18,29/04/2024,5/05/2024,sales,focus,98299.90705
12345,all,multipack,19,6/05/2024,12/05/2024,sales,focus,153773.8746
12345,all,multipack,20,13/05/2024,19/05/2024,sales,focus,161230.1767
12345,all,multipack,21,20/05/2024,26/05/2024,sales,focus,215715.7296
12345,all,multipack,22,27/05/2024,2/06/2024,sales,focus,66074.9191
12345,all,multipack,23,3/06/2024,9/06/2024,sales,focus,20336.79571
12345,all,multipack,24,10/06/2024,16/06/2024,sales,focus,20793.33119
12345,all,multipack,25,17/06/2024,23/06/2024,sales,focus,21611.49491
12345,all,multipack,26,24/06/2024,30/06/2024,sales,focus,21784.01061
12345,all,multipack,27,1/07/2024,7/07/2024,sales,focus,0
12345,all,multipack,28,8/07/2024,14/07/2024,sales,focus,0
12345,all,multipack,29,15/07/2024,21/07/2024,sales,focus,0
12345,all,multipack,30,22/07/2024,28/07/2024,sales,focus,0
12345,all,multipack,31,29/07/2024,4/08/2024,sales,focus,0
12345,all,multipack,32,5/08/2024,11/08/2024,sales,focus,112104.9156
12345,all,multipack,33,12/08/2024,18/08/2024,sales,focus,107128.0301
12345,all,multipack,34,19/08/2024,25/08/2024,sales,focus,109222.8786
12345,all,multipack,35,26/08/2024,1/09/2024,sales,focus,112588.4536
12345,all,multipack,36,2/09/2024,8/09/2024,sales,focus,83674.84219
12345,all,multipack,37,9/09/2024,15/09/2024,sales,focus,28125.50132
12345,all,multipack,38,16/09/2024,22/09/2024,sales,focus,20120.51624
12345,all,multipack,39,23/09/2024,29/09/2024,sales,focus,23520.38297
12345,all,multipack,40,30/09/2024,6/10/2024,sales,focus,19192.68066
12345,all,multipack,41,7/10/2024,13/10/2024,sales,focus,18094.65774
12345,all,multipack,42,14/10/2024,20/10/2024,sales,focus,19453.06803
12345,all,multipack,43,21/10/2024,27/10/2024,sales,focus,44859.27732
12345,all,multipack,44,28/10/2024,3/11/2024,sales,focus,57723.3959
12345,all,multipack,45,4/11/2024,10/11/2024,sales,focus,107557.8205
12345,all,multipack,46,11/11/2024,17/11/2024,sales,focus,112990.6852
12345,all,multipack,47,18/11/2024,24/11/2024,sales,focus,112808.9506
12345,all,multipack,48,25/11/2024,1/12/2024,sales,focus,107230.0242
12345,all,multipack,49,2/12/2024,8/12/2024,sales,focus,48756.49162
12345,all,multipack,50,9/12/2024,15/12/2024,sales,focus,25529.2331
12345,all,multipack,51,16/12/2024,22/12/2024,sales,focus,41822.77804
12345,all,multipack,52,23/12/2024,29/12/2024,sales,focus,31301.33359
12345,all,multipack,53,30/12/2024,31/12/2024,sales,focus,9090.324269
12345,all,multipack,1,1/01/2025,5/01/2025,sales,focus,9991.354231
12345,all,multipack,2,6/01/2025,12/01/2025,sales,focus,59856.94393
12345,all,multipack,3,13/01/2025,19/01/2025,sales,focus,81276.82249
12345,all,multipack,4,20/01/2025,26/01/2025,sales,focus,84933.97355
12345,all,multipack,5,27/01/2025,2/02/2025,sales,focus,93398.0703
12345,all,multipack,6,3/02/2025,9/02/2025,sales,focus,64843.23884
12345,all,multipack,7,10/02/2025,16/02/2025,sales,focus,57184.83691
12345,all,multipack,8,17/02/2025,23/02/2025,sales,focus,59004.6414
12345,all,multipack,18,29/04/2024,5/05/2024,sales,comparison,94222.41548
12345,all,multipack,19,6/05/2024,12/05/2024,sales,comparison,85629.43827
12345,all,multipack,20,13/05/2024,19/05/2024,sales,comparison,74655.54104
12345,all,multipack,21,20/05/2024,26/05/2024,sales,comparison,68858.51969
12345,all,multipack,22,27/05/2024,2/06/2024,sales,comparison,60949.35932
12345,all,multipack,23,3/06/2024,9/06/2024,sales,comparison,59618.86684
12345,all,multipack,24,10/06/2024,16/06/2024,sales,comparison,53291.95265
12345,all,multipack,25,17/06/2024,23/06/2024,sales,comparison,71455.47233
12345,all,multipack,26,24/06/2024,30/06/2024,sales,comparison,92617.80724
12345,all,multipack,27,1/07/2024,7/07/2024,sales,comparison,55610.52575
12345,all,multipack,28,8/07/2024,14/07/2024,sales,comparison,36437.5558
12345,all,multipack,29,15/07/2024,21/07/2024,sales,comparison,77969.44101
12345,all,multipack,30,22/07/2024,28/07/2024,sales,comparison,107331.9673
12345,all,multipack,31,29/07/2024,4/08/2024,sales,comparison,112828.7257
12345,all,multipack,32,5/08/2024,11/08/2024,sales,comparison,97519.39374
12345,all,multipack,33,12/08/2024,18/08/2024,sales,comparison,115588.1873
12345,all,multipack,34,19/08/2024,25/08/2024,sales,comparison,108373.1505
12345,all,multipack,35,26/08/2024,1/09/2024,sales,comparison,123389.816
12345,all,multipack,36,2/09/2024,8/09/2024,sales,comparison,60219.01377
12345,all,multipack,37,9/09/2024,15/09/2024,sales,comparison,64016.80084
12345,all,multipack,38,16/09/2024,22/09/2024,sales,comparison,138735.4684
12345,all,multipack,39,23/09/2024,29/09/2024,sales,comparison,56547.04826
12345,all,multipack,40,30/09/2024,6/10/2024,sales,comparison,45905.9539
12345,all,multipack,41,7/10/2024,13/10/2024,sales,comparison,136663.8042
12345,all,multipack,42,14/10/2024,20/10/2024,sales,comparison,118238.2219
12345,all,multipack,43,21/10/2024,27/10/2024,sales,comparison,140742.764
12345,all,multipack,44,28/10/2024,3/11/2024,sales,comparison,243737.6493
12345,all,multipack,45,4/11/2024,10/11/2024,sales,comparison,218925.8714
12345,all,multipack,46,11/11/2024,17/11/2024,sales,comparison,199819.9682
12345,all,multipack,47,18/11/2024,24/11/2024,sales,comparison,212785.1844
12345,all,multipack,48,25/11/2024,1/12/2024,sales,comparison,151284.9058
12345,all,multipack,49,2/12/2024,8/12/2024,sales,comparison,147017.6278
12345,all,multipack,50,9/12/2024,15/12/2024,sales,comparison,161076.0103
12345,all,multipack,51,16/12/2024,22/12/2024,sales,comparison,174913.1674
12345,all,multipack,52,23/12/2024,29/12/2024,sales,comparison,84291.22686
12345,all,multipack,53,30/12/2024,31/12/2024,sales,comparison,9948.447304
12345,all,multipack,9,26/02/2024,2/03/2025,asp,focus,15.39672231
12345,all,multipack,10,4/03/2024,10/03/2024,asp,focus,16.34349298
12345,all,multipack,11,11/03/2024,17/03/2024,asp,focus,14.0422822
12345,all,multipack,12,18/03/2024,24/03/2024,asp,focus,13.24609992
12345,all,multipack,13,25/03/2024,31/03/2024,asp,focus,12.68357129
12345,all,multipack,14,1/04/2024,7/04/2024,asp,focus,14.18952107
12345,all,multipack,15,8/04/2024,14/04/2024,asp,focus,17.3066889
12345,all,multipack,16,15/04/2024,21/04/2024,asp,focus,19.64211998
12345,all,multipack,17,22/04/2024,28/04/2024,asp,focus,19.00429456
12345,all,multipack,18,29/04/2024,5/05/2024,asp,focus,15.62426787
12345,all,multipack,19,6/05/2024,12/05/2024,asp,focus,15.15687589
12345,all,multipack,20,13/05/2024,19/05/2024,asp,focus,13.75602131
12345,all,multipack,21,20/05/2024,26/05/2024,asp,focus,13.04697453
12345,all,multipack,22,27/05/2024,2/06/2024,asp,focus,14.63209631
12345,all,multipack,23,3/06/2024,9/06/2024,asp,focus,18.36028212
12345,all,multipack,24,10/06/2024,16/06/2024,asp,focus,18.4235658
12345,all,multipack,25,17/06/2024,23/06/2024,asp,focus,17.80017433
12345,all,multipack,26,24/06/2024,30/06/2024,asp,focus,18.3567478
12345,all,multipack,27,1/07/2024,7/07/2024,asp,focus,NA
12345,all,multipack,28,8/07/2024,14/07/2024,asp,focus,NA
12345,all,multipack,29,15/07/2024,21/07/2024,asp,focus,NA
12345,all,multipack,30,22/07/2024,28/07/2024,asp,focus,NA
12345,all,multipack,31,29/07/2024,4/08/2024,asp,focus,NA
12345,all,multipack,32,5/08/2024,11/08/2024,asp,focus,15.68323364
12345,all,multipack,33,12/08/2024,18/08/2024,asp,focus,13.48587427
12345,all,multipack,34,19/08/2024,25/08/2024,asp,focus,15.02656494
12345,all,multipack,35,26/08/2024,1/09/2024,asp,focus,13.7365863
12345,all,multipack,36,2/09/2024,8/09/2024,asp,focus,15.33908353
12345,all,multipack,37,9/09/2024,15/09/2024,asp,focus,18.21036628
12345,all,multipack,38,16/09/2024,22/09/2024,asp,focus,17.72859932
12345,all,multipack,39,23/09/2024,29/09/2024,asp,focus,19.11479809
12345,all,multipack,40,30/09/2024,6/10/2024,asp,focus,21.44163548
12345,all,multipack,41,7/10/2024,13/10/2024,asp,focus,19.21182976
12345,all,multipack,42,14/10/2024,20/10/2024,asp,focus,19.68571734
12345,all,multipack,43,21/10/2024,27/10/2024,asp,focus,16.13817647
12345,all,multipack,44,28/10/2024,3/11/2024,asp,focus,14.99467462
12345,all,multipack,45,4/11/2024,10/11/2024,asp,focus,14.8771745
12345,all,multipack,46,11/11/2024,17/11/2024,asp,focus,14.45614622
12345,all,multipack,47,18/11/2024,24/11/2024,asp,focus,13.02423051
12345,all,multipack,48,25/11/2024,1/12/2024,asp,focus,14.64378217
12345,all,multipack,49,2/12/2024,8/12/2024,asp,focus,15.61990413
12345,all,multipack,50,9/12/2024,15/12/2024,asp,focus,17.27534334
12345,all,multipack,51,16/12/2024,22/12/2024,asp,focus,17.64197273
12345,all,multipack,52,23/12/2024,29/12/2024,asp,focus,17.86168214
12345,all,multipack,53,30/12/2024,31/12/2024,asp,focus,20.81904755
12345,all,multipack,1,1/01/2025,5/01/2025,asp,focus,20.17271038
12345,all,multipack,2,6/01/2025,12/01/2025,asp,focus,16.36845648
12345,all,multipack,3,13/01/2025,19/01/2025,asp,focus,15.77589973
12345,all,multipack,4,20/01/2025,26/01/2025,asp,focus,16.92289869
12345,all,multipack,5,27/01/2025,2/02/2025,asp,focus,13.99705299
12345,all,multipack,6,3/02/2025,9/02/2025,asp,focus,17.02724131
12345,all,multipack,7,10/02/2025,16/02/2025,asp,focus,14.86801599
12345,all,multipack,8,17/02/2025,23/02/2025,asp,focus,15.94633657
12345,all,multipack,18,29/04/2024,5/05/2024,asp,comparison,13.14372308
12345,all,multipack,19,6/05/2024,12/05/2024,asp,comparison,14.69776053
12345,all,multipack,20,13/05/2024,19/05/2024,asp,comparison,14.89707987
12345,all,multipack,21,20/05/2024,26/05/2024,asp,comparison,14.6671168
12345,all,multipack,22,27/05/2024,2/06/2024,asp,comparison,17.10577251
12345,all,multipack,23,3/06/2024,9/06/2024,asp,comparison,15.97493722
12345,all,multipack,24,10/06/2024,16/06/2024,asp,comparison,14.69426712
12345,all,multipack,25,17/06/2024,23/06/2024,asp,comparison,15.46579635
12345,all,multipack,26,24/06/2024,30/06/2024,asp,comparison,14.96047805
12345,all,multipack,27,1/07/2024,7/07/2024,asp,comparison,18.78664303
12345,all,multipack,28,8/07/2024,14/07/2024,asp,comparison,20.19867819
12345,all,multipack,29,15/07/2024,21/07/2024,asp,comparison,13.25851894
12345,all,multipack,30,22/07/2024,28/07/2024,asp,comparison,12.35307411
12345,all,multipack,31,29/07/2024,4/08/2024,asp,comparison,13.16477973
12345,all,multipack,32,5/08/2024,11/08/2024,asp,comparison,16.4347978
12345,all,multipack,33,12/08/2024,18/08/2024,asp,comparison,14.9433876
12345,all,multipack,34,19/08/2024,25/08/2024,asp,comparison,14.8978872
12345,all,multipack,35,26/08/2024,1/09/2024,asp,comparison,13.8260059
12345,all,multipack,36,2/09/2024,8/09/2024,asp,comparison,15.83900133
12345,all,multipack,37,9/09/2024,15/09/2024,asp,comparison,15.46586021
12345,all,multipack,38,16/09/2024,22/09/2024,asp,comparison,10.85581389
12345,all,multipack,39,23/09/2024,29/09/2024,asp,comparison,15.52309963
12345,all,multipack,40,30/09/2024,6/10/2024,asp,comparison,16.15457933
12345,all,multipack,41,7/10/2024,13/10/2024,asp,comparison,12.28098304
12345,all,multipack,42,14/10/2024,20/10/2024,asp,comparison,12.28894777
